

Software Version	3.10.06



Experiment File Path:	C:\Users\yeung\OneDrive\Documents\aqib\platereader\168_antibiotic_11.19.22.xpt
Protocol File Path:	



Plate Number	Plate 1
Date	11/19/2022
Time	11:53:24 AM
Reader Type:	Synergy H1
Reader Serial Number:	21010726
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE (Use plate lid)
Eject plate on completion	
Set Temperature	Setpoint 37°C
	Preheat before moving to next step
Start Kinetic	Runtime 28:00:00 (HH:MM:SS), Interval 0:05:00, 337 Reads
    Shake	Double Orbital: Continuous
	Frequency: 807 cpm (1 mm)
    Read	Absorbance Endpoint
	Full Plate
	Wavelengths:  600
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 8
    Read	Fluorescence Endpoint
	Full Plate
	Filter Set 1
	    Excitation: 579,  Emission: 616
	    Optics: Bottom,  Gain: 70
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10
	Read Height: 7 mm
End Kinetic	

Read 1:600

Time	T° Read 1:600	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
21:08:18	37.0	0.038	0.040	0.037	0.036	0.037	0.038	0.037	0.037	0.036	0.037	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.208	1.235	1.264	1.292	1.308	1.286	1.281	1.252	1.203	0.035	0.037	0.037	1.274	1.317	1.344	1.367	1.395	1.354	1.369	1.351	1.314	0.037	0.037	0.035	1.285	1.299	1.327	1.332	1.326	1.313	1.371	1.360	1.320	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.038	0.037	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
21:13:18	37.1	0.038	0.040	0.037	0.036	0.039	0.038	0.037	0.037	0.036	0.036	0.035	0.037	0.036	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.202	1.230	1.264	1.291	1.310	1.283	1.280	1.252	1.200	0.035	0.037	0.037	1.272	1.316	1.341	1.368	1.393	1.355	1.366	1.346	1.311	0.037	0.037	0.035	1.282	1.298	1.321	1.334	1.329	1.316	1.371	1.354	1.319	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.037	0.038	0.038	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
21:18:18	37.0	0.039	0.040	0.037	0.036	0.039	0.038	0.037	0.037	0.036	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.201	1.245	1.263	1.288	1.306	1.282	1.276	1.249	1.199	0.035	0.037	0.037	1.271	1.311	1.338	1.368	1.393	1.356	1.364	1.343	1.312	0.037	0.037	0.035	1.280	1.293	1.319	1.337	1.332	1.318	1.370	1.351	1.317	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.038	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.036	0.036	0.037	0.037	0.036	0.037	0.036	0.037	0.036	0.036
21:23:18	37.0	0.040	0.040	0.037	0.036	0.036	0.038	0.037	0.037	0.036	0.036	0.035	0.038	0.036	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.199	1.224	1.260	1.286	1.304	1.280	1.277	1.249	1.198	0.035	0.037	0.037	1.267	1.309	1.335	1.369	1.394	1.358	1.361	1.341	1.306	0.037	0.037	0.035	1.278	1.291	1.317	1.341	1.335	1.321	1.370	1.352	1.318	0.037	0.036	0.037	0.037	0.037	0.036	0.036	0.035	0.035	0.035	0.038	0.038	0.038	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.037	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
21:28:18	36.9	0.038	0.040	0.037	0.036	0.037	0.038	0.037	0.036	0.036	0.037	0.035	0.037	0.035	0.036	0.037	0.036	0.035	0.037	0.036	0.036	0.037	0.037	0.035	0.037	0.035	1.198	1.228	1.262	1.285	1.303	1.278	1.274	1.247	1.196	0.035	0.037	0.037	1.265	1.315	1.333	1.370	1.394	1.359	1.359	1.337	1.303	0.037	0.037	0.035	1.275	1.290	1.308	1.342	1.337	1.324	1.366	1.351	1.318	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.037	0.038	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.037	0.037	0.036	0.037	0.036	0.037	0.036	0.036
21:33:18	37.0	0.039	0.040	0.037	0.036	0.036	0.038	0.037	0.037	0.036	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.202	1.231	1.258	1.284	1.301	1.275	1.274	1.248	1.194	0.035	0.037	0.037	1.262	1.307	1.331	1.371	1.396	1.361	1.355	1.335	1.304	0.037	0.037	0.035	1.274	1.287	1.315	1.344	1.340	1.326	1.365	1.349	1.315	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.038	0.038	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
21:38:18	37.0	0.038	0.040	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.194	1.221	1.259	1.282	1.300	1.274	1.272	1.244	1.192	0.035	0.037	0.037	1.264	1.303	1.329	1.371	1.396	1.361	1.353	1.333	1.299	0.037	0.037	0.035	1.272	1.286	1.307	1.347	1.342	1.327	1.363	1.346	1.315	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.037	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
21:43:18	37.0	0.039	0.040	0.037	0.036	0.036	0.038	0.037	0.037	0.036	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.194	1.217	1.255	1.281	1.297	1.272	1.270	1.247	1.190	0.035	0.037	0.037	1.259	1.300	1.327	1.372	1.397	1.363	1.349	1.329	1.297	0.037	0.037	0.035	1.270	1.283	1.303	1.348	1.345	1.332	1.361	1.345	1.314	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.038	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.037	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.037	0.037	0.036	0.037	0.036	0.037	0.036	0.036
21:48:18	37.0	0.039	0.040	0.037	0.036	0.037	0.037	0.037	0.036	0.036	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.036	0.037	0.037	0.035	0.037	0.035	1.193	1.218	1.256	1.280	1.297	1.272	1.270	1.252	1.188	0.035	0.037	0.037	1.255	1.305	1.323	1.372	1.397	1.363	1.347	1.328	1.293	0.037	0.037	0.035	1.268	1.280	1.301	1.351	1.347	1.334	1.358	1.344	1.314	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.037	0.037	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.037	0.037	0.036	0.037	0.036	0.037	0.036	0.036
21:53:18	37.0	0.039	0.040	0.037	0.036	0.036	0.037	0.037	0.036	0.036	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.199	1.218	1.250	1.278	1.294	1.270	1.267	1.238	1.187	0.035	0.037	0.037	1.254	1.295	1.321	1.373	1.397	1.364	1.345	1.325	1.291	0.037	0.037	0.035	1.266	1.278	1.308	1.352	1.349	1.333	1.357	1.341	1.313	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.038	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
21:58:18	37.1	0.038	0.040	0.037	0.036	0.039	0.037	0.037	0.037	0.036	0.037	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.188	1.280	1.250	1.277	1.294	1.268	1.267	1.239	1.186	0.035	0.037	0.037	1.253	1.298	1.321	1.373	1.398	1.365	1.343	1.322	1.290	0.037	0.037	0.035	1.264	1.276	1.302	1.355	1.350	1.337	1.355	1.338	1.311	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.038	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
22:03:18	37.0	0.039	0.040	0.037	0.036	0.036	0.037	0.037	0.037	0.036	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.192	1.212	1.248	1.276	1.292	1.266	1.266	1.237	1.185	0.035	0.037	0.037	1.250	1.291	1.316	1.375	1.398	1.366	1.339	1.320	1.285	0.037	0.037	0.035	1.262	1.273	1.304	1.354	1.352	1.337	1.353	1.336	1.309	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.037	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
22:08:18	37.0	0.038	0.040	0.037	0.036	0.036	0.037	0.037	0.037	0.036	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.038	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.187	1.211	1.250	1.273	1.290	1.266	1.264	1.237	1.183	0.035	0.037	0.037	1.247	1.289	1.315	1.375	1.398	1.367	1.338	1.315	1.282	0.037	0.037	0.035	1.260	1.271	1.297	1.355	1.354	1.338	1.348	1.335	1.307	0.037	0.036	0.037	0.037	0.037	0.036	0.036	0.035	0.035	0.035	0.038	0.038	0.038	0.036	0.036	0.036	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.037	0.037	0.036	0.037	0.036	0.036
22:13:18	37.0	0.039	0.040	0.037	0.036	0.036	0.037	0.037	0.037	0.036	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.185	1.214	1.246	1.273	1.288	1.261	1.260	1.231	1.180	0.035	0.037	0.037	1.247	1.286	1.312	1.375	1.399	1.366	1.335	1.313	1.280	0.037	0.037	0.035	1.259	1.270	1.296	1.355	1.354	1.339	1.345	1.331	1.304	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.037	0.037	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
22:18:18	37.0	0.038	0.040	0.037	0.036	0.036	0.037	0.037	0.037	0.036	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.185	1.233	1.247	1.271	1.287	1.260	1.261	1.232	1.179	0.035	0.037	0.037	1.247	1.285	1.312	1.377	1.401	1.368	1.331	1.310	1.277	0.037	0.037	0.035	1.257	1.267	1.287	1.358	1.357	1.340	1.342	1.328	1.302	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.038	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.037	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
22:23:18	37.0	0.038	0.040	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.183	1.206	1.245	1.269	1.286	1.258	1.261	1.231	1.177	0.035	0.037	0.037	1.240	1.284	1.313	1.376	1.401	1.369	1.327	1.312	1.274	0.037	0.037	0.035	1.255	1.265	1.295	1.359	1.357	1.341	1.340	1.326	1.299	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.037	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.037	0.037	0.036	0.037	0.036	0.037	0.036	0.036
22:28:18	37.0	0.038	0.040	0.037	0.036	0.040	0.037	0.037	0.037	0.036	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.180	1.235	1.246	1.268	1.284	1.259	1.258	1.232	1.176	0.035	0.037	0.037	1.241	1.283	1.308	1.377	1.399	1.369	1.326	1.308	1.271	0.037	0.037	0.035	1.253	1.262	1.287	1.359	1.358	1.343	1.337	1.324	1.296	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.038	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
22:33:18	37.0	0.039	0.040	0.037	0.036	0.036	0.037	0.037	0.037	0.036	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.179	1.206	1.248	1.268	1.284	1.257	1.256	1.229	1.175	0.035	0.037	0.037	1.236	1.284	1.305	1.378	1.400	1.371	1.322	1.302	1.270	0.037	0.037	0.035	1.252	1.261	1.289	1.361	1.360	1.345	1.334	1.329	1.293	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.037	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.037	0.037	0.036	0.037	0.036	0.037	0.036	0.036
22:38:18	37.0	0.038	0.040	0.037	0.036	0.036	0.037	0.037	0.037	0.036	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.183	1.214	1.242	1.266	1.282	1.254	1.256	1.227	1.173	0.035	0.036	0.037	1.237	1.277	1.302	1.377	1.398	1.371	1.319	1.315	1.266	0.037	0.038	0.035	1.250	1.268	1.279	1.361	1.361	1.345	1.331	1.319	1.291	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.038	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
22:43:18	37.1	0.038	0.040	0.037	0.036	0.036	0.037	0.037	0.037	0.036	0.037	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.175	1.211	1.238	1.265	1.281	1.254	1.254	1.226	1.170	0.035	0.036	0.037	1.233	1.278	1.302	1.379	1.398	1.371	1.317	1.298	1.266	0.037	0.038	0.035	1.248	1.259	1.276	1.361	1.361	1.345	1.329	1.315	1.288	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.037	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
22:48:18	37.1	0.038	0.040	0.037	0.036	0.038	0.037	0.037	0.037	0.036	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.174	1.198	1.242	1.264	1.279	1.255	1.252	1.226	1.170	0.035	0.037	0.037	1.231	1.273	1.299	1.378	1.398	1.372	1.315	1.294	1.262	0.037	0.038	0.035	1.246	1.258	1.278	1.362	1.363	1.347	1.325	1.313	1.285	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.037	0.038	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
22:53:18	37.0	0.038	0.040	0.037	0.036	0.036	0.037	0.037	0.038	0.036	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.171	1.199	1.237	1.262	1.277	1.251	1.250	1.226	1.168	0.035	0.036	0.037	1.233	1.274	1.297	1.378	1.398	1.372	1.312	1.294	1.259	0.037	0.037	0.035	1.244	1.253	1.272	1.362	1.363	1.345	1.324	1.313	1.282	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.037	0.038	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
22:58:18	37.1	0.039	0.040	0.037	0.036	0.038	0.037	0.037	0.037	0.036	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.169	1.196	1.238	1.262	1.277	1.249	1.250	1.222	1.166	0.035	0.036	0.037	1.229	1.270	1.297	1.379	1.398	1.373	1.309	1.290	1.262	0.037	0.038	0.035	1.245	1.252	1.284	1.364	1.363	1.348	1.321	1.308	1.278	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.038	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
23:03:18	37.0	0.039	0.040	0.037	0.036	0.036	0.037	0.037	0.038	0.036	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.168	1.195	1.234	1.260	1.274	1.250	1.251	1.247	1.165	0.035	0.036	0.037	1.228	1.270	1.294	1.378	1.397	1.374	1.307	1.288	1.255	0.037	0.037	0.035	1.241	1.249	1.277	1.363	1.364	1.348	1.320	1.305	1.277	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.037	0.038	0.037	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.037	0.037	0.036	0.037	0.036	0.037	0.036	0.036
23:08:18	37.1	0.038	0.040	0.037	0.036	0.038	0.038	0.037	0.038	0.036	0.037	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.169	1.193	1.237	1.260	1.274	1.247	1.250	1.223	1.163	0.035	0.036	0.037	1.223	1.271	1.293	1.379	1.397	1.374	1.317	1.286	1.254	0.037	0.037	0.035	1.240	1.247	1.268	1.364	1.365	1.349	1.321	1.306	1.273	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.038	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
23:13:18	37.0	0.038	0.039	0.037	0.036	0.038	0.038	0.037	0.038	0.036	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.036	0.037	0.037	0.035	0.037	0.035	1.167	1.202	1.233	1.258	1.272	1.244	1.247	1.232	1.167	0.035	0.036	0.037	1.223	1.265	1.293	1.378	1.396	1.375	1.304	1.282	1.251	0.037	0.038	0.035	1.237	1.251	1.266	1.364	1.365	1.348	1.313	1.300	1.270	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.038	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
23:18:18	37.0	0.039	0.040	0.037	0.036	0.037	0.038	0.037	0.038	0.036	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.164	1.191	1.237	1.258	1.272	1.247	1.247	1.220	1.160	0.035	0.036	0.037	1.219	1.269	1.289	1.378	1.395	1.375	1.300	1.281	1.249	0.037	0.037	0.035	1.237	1.244	1.268	1.365	1.366	1.348	1.310	1.297	1.267	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.038	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
23:23:18	37.0	0.039	0.037	0.037	0.036	0.037	0.038	0.037	0.037	0.036	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.169	1.200	1.234	1.255	1.270	1.244	1.247	1.219	1.160	0.035	0.036	0.037	1.217	1.270	1.294	1.377	1.393	1.375	1.300	1.279	1.247	0.037	0.037	0.035	1.237	1.244	1.262	1.365	1.366	1.349	1.308	1.294	1.264	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.037	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
23:28:18	37.0	0.039	0.038	0.037	0.036	0.039	0.038	0.037	0.036	0.036	0.038	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.163	1.190	1.230	1.256	1.269	1.242	1.245	1.217	1.157	0.035	0.036	0.037	1.215	1.261	1.288	1.377	1.393	1.375	1.295	1.277	1.244	0.037	0.037	0.035	1.232	1.241	1.259	1.365	1.366	1.349	1.306	1.292	1.261	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.037	0.038	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.035	0.037	0.036	0.037	0.036	0.037	0.036	0.036
23:33:18	37.0	0.039	0.040	0.037	0.036	0.036	0.038	0.037	0.036	0.036	0.038	0.035	0.038	0.035	0.036	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.160	1.218	1.230	1.255	1.268	1.240	1.244	1.216	1.156	0.035	0.036	0.037	1.213	1.262	1.285	1.376	1.391	1.375	1.292	1.276	1.242	0.037	0.037	0.035	1.230	1.240	1.269	1.365	1.366	1.349	1.304	1.290	1.258	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.037	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
23:38:18	37.0	0.039	0.037	0.037	0.036	0.039	0.038	0.037	0.037	0.036	0.038	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.159	1.188	1.228	1.253	1.266	1.239	1.243	1.220	1.155	0.035	0.036	0.037	1.212	1.260	1.284	1.375	1.389	1.376	1.288	1.273	1.243	0.037	0.037	0.035	1.229	1.238	1.260	1.365	1.367	1.351	1.301	1.299	1.256	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.037	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.037	0.037	0.036	0.037	0.036	0.037	0.036	0.036
23:43:18	37.1	0.039	0.040	0.037	0.036	0.036	0.038	0.037	0.038	0.036	0.038	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.036	0.037	0.037	0.035	0.037	0.035	1.158	1.198	1.231	1.252	1.265	1.236	1.240	1.217	1.170	0.035	0.036	0.037	1.210	1.263	1.283	1.374	1.388	1.376	1.287	1.269	1.241	0.037	0.037	0.035	1.227	1.240	1.256	1.365	1.367	1.349	1.299	1.284	1.253	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.037	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.036	0.036
23:48:18	37.0	0.039	0.038	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.038	0.036	0.037	0.037	0.037	0.035	0.037	0.035	1.157	1.204	1.229	1.252	1.265	1.238	1.241	1.215	1.152	0.035	0.036	0.037	1.208	1.258	1.280	1.373	1.386	1.376	1.285	1.268	1.237	0.037	0.037	0.035	1.227	1.233	1.254	1.365	1.367	1.349	1.296	1.282	1.250	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.038	0.038	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.035	0.037	0.036	0.037	0.036	0.037	0.036	0.036
